job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256
018_coauthor_kth_last_k30_t1_rep2,318,18,kth_last,30,1,2,65,32,1153,2043818745,coauthor,18,2,coauthor:creative:112e8b0e22094577ae3e513d70f78432,0,9420da01fe49db36dbc2792e43c28cf90a55094249337ebcd22426c6bef9fc17,bc5f46f14e7a7dfc687f39cea10dc9cd6bec426f8daeafb701e53bd4c1ccbd81
019_coauthor_kth_last_k32_t1_rep2,319,19,kth_last,32,1,2,65,34,1153,163077706,coauthor,19,2,coauthor:creative:adac0650634f4228bdd483b8ce1f52ea,0,7dfe41fdb943527e19a19aa9de2e9b8bb64eb1f2f8ff02499f6b08c961b6c303,c947c4ef58d051852aa9c83346d6624f931c7fb6377bc2b06cb63a18de600c98
020_coauthor_kth_last_k33_t1_rep2,320,20,kth_last,33,1,2,65,35,1150,1531523898,coauthor,20,2,coauthor:creative:40d132e1bc0146c0920d7b38c5b9f7c7,0,dc4d42365be3f544c60db92d2cacc7c290764b78a9eacb7d84b37498abb000a3,b53dd59101d69d8f4203ed79feaa27776e8822fa634857d4e8943e5314fb4570
021_coauthor_kth_last_k35_t1_rep2,321,21,kth_last,35,1,2,65,37,1138,515461096,coauthor,21,2,coauthor:creative:b322b1fa853a485b9d03d790d51af585,0,0b033c0eb549852db174ea741cf664938a73158ee8ba6dc8a1a7ee9be3b0dcf2,c0c932f2d5f1def001fbf48b8471ad5b27eec7da38082700d4905fbfdbbe5fbe
022_coauthor_kth_last_k37_t1_rep2,322,22,kth_last,37,1,2,65,39,1118,1655160903,coauthor,22,2,coauthor:creative:635b514b259d47f2b474189aeea5e5c0,0,b6aeff2ba510577cf1c88add8b0d8118d88ae96323ce4d7225c1f98530143ede,ae85770eb89ec808e7af6988bb0dc24a60a07e346aadfa777759080b3b260a79
023_coauthor_kth_last_k38_t1_rep2,323,23,kth_last,38,1,2,65,40,1105,1521807441,coauthor,23,2,coauthor:creative:dca80ac7cfd148638a9c0f4b027f720a,0,83d9fa8ce0caffe94d3ae215d76e3660cb4b031b4978f31716b1809aa7fba56c,f35c0c7361e84494a8606cf52c15de8c8a66e3956f95c9a7ae22823d6bad02af
024_coauthor_kth_last_k40_t1_rep2,324,24,kth_last,40,1,2,65,42,1073,1111247047,coauthor,24,2,coauthor:creative:8db452c23eba4955b778ef8e1f992d40,0,4631da61bf54ee02f9f15f1e4d5a1a2a1009f83ed2686d1d718f88a04e688253,70144149414eeea8110eaf4cf6759d89f3a5ae8b14a347164a7af6cbf1e4807d
025_coauthor_kth_last_k42_t1_rep2,325,25,kth_last,42,1,2,65,44,1033,607621670,coauthor,25,2,coauthor:creative:c99f8c2465da42cc91498fd9d99e360b,0,69b62a9b80cb1865a1ef2dc9bbba4a29aca5d045f1e3f8dfcf81a18360480f7b,f9e0090d9a66a26c9ce6be1df075ef2ee86874ce92e23cda0f36966d2889149c
026_coauthor_kth_last_k43_t1_rep2,326,26,kth_last,43,1,2,65,45,1010,82745365,coauthor,26,2,coauthor:creative:1f9525eb67504ccd8167402a950cdf1a,0,8bbde54ac9192dccc36a94cbf10c53dafe1bc6fc3a8d18af55e55ebc19addf62,bda7df660e5595beb7055ea9ca9a3591e168b41919b1d506b1ef861e3fb8dbb4
027_coauthor_kth_last_k45_t1_rep2,327,27,kth_last,45,1,2,65,47,958,1576635075,coauthor,27,2,coauthor:creative:949e2852c2a74afa83eb332ccd301159,0,5aeab4e061e9bfdb61dfd8af1d42e8a7ef50d540ea889dec53eb7e2bfaca69c3,4c753b04452f74a858a89af384438d12f47a9f45031632fbfed85c5f742e1f80
028_coauthor_kth_last_k46_t1_rep2,328,28,kth_last,46,1,2,65,48,929,1426043565,coauthor,28,2,coauthor:creative:641b82584ed44b07b06840e2d0d9e75b,0,2df985e9b48a65820ab613dedfb25104ba7a963573f54602eb38feb5173ec624,fe6b5934ae0ac106ba947bb4d06fd600d888efa65f0c1a6cb9695c873f784200
029_coauthor_kth_last_k48_t1_rep2,329,29,kth_last,48,1,2,65,50,865,1061642980,coauthor,29,2,coauthor:creative:9ec1e386d2494b958378ef3035ca0fec,0,bc4a4536acce6b39143f2d1768eb7b7bcfe1615b45042c4b76fd9a8494fb6157,aa28eb1e8c3dcf04aa001671ff037fd97d5015241c4f28b1d6687cc096e4c0b4
030_coauthor_repeat_after_k_k1_t3_rep2,330,0,repeat_after_k,1,3,2,65,6,439,197675530,coauthor,30,2,coauthor:creative:ba6d32a6c29a4bfeacf1e25a87a1f804,0,cff626fbf6c6028cd70c706edecbaf79708901d341458ecda0fdb438a9ff74f0,250a124642759abfc04cc047666c38e16000be10952b035cecdf300fca57df66
031_coauthor_repeat_after_k_k2_t3_rep2,331,1,repeat_after_k,2,3,2,65,9,618,224789201,coauthor,31,2,coauthor:creative:e2a81dbfc6e7456ea4bbf9f8fd279f86,0,055beabe0fca82a87b341bb95460f973ca54b0ad3feb20f7be8739f7d3303520,b2f35901f18c7fe6b34ba39285332683dc37450c2a38b7b28b1b75b1f6138f94
032_coauthor_repeat_after_k_k3_t3_rep2,332,2,repeat_after_k,3,3,2,65,12,791,287012368,coauthor,32,2,coauthor:creative:2f8c2905bd764dd1a70ed96115e75edb,0,0d2ebbb769b73b5bf69039a73e99cf234e46fb52ff6cc5d034ba77ac794d1be5,eb7d0845639543c9f09270466b4739e4f96938375586bc666ea3ef4a0d288166
033_coauthor_repeat_after_k_k4_t3_rep2,333,3,repeat_after_k,4,3,2,65,15,958,1920449622,coauthor,33,2,coauthor:creative:5265ab6df085473795385139bc7f821a,0,aa0d38798ec03fac2ac008851158594eb61673ec2266c9febe4e82cb0a979738,e4319a186f324395787d92d46cadd7d0543725da7a9181c7ffcf4e4a6b16202a
034_coauthor_repeat_after_k_k5_t3_rep2,334,4,repeat_after_k,5,3,2,65,18,1119,1267946474,coauthor,34,2,coauthor:creative:e34e7611bef74a0aafda89752af534f3,0,0b254628dc13baf246854df4102e400b4a695991c298eff8f08902bb36a2dfbd,2b07c8d05e414726c89e60cbb743fb677168c138adc60f9d5d44b3ba33b01098
035_coauthor_repeat_after_k_k6_t3_rep2,335,5,repeat_after_k,6,3,2,65,21,1274,836733471,coauthor,35,2,coauthor:creative:d7dd51e0a729428f8419480e4d8da32c,0,a0c0fc0c35afc228d04d381b322dff9e734e33ae741fd38db173a7038c89d7c2,b0bcebf94d17822f2988ce2158a3f7160c9c76d636dc0ffeec842c4d3e452a41
036_coauthor_repeat_after_k_k7_t3_rep2,336,6,repeat_after_k,7,3,2,65,24,1423,881157313,coauthor,36,2,coauthor:creative:17e61e6248cb4b1fae8ea73dc6bd70f7,0,8f000b0f1af3b8f11b3cb54afd7e2429bf3a299032c40b615b25abfebaa32f01,548c85fe8a04d0543c6c45294939fa83f3123a65cbaf540495f30a60882df056
037_coauthor_repeat_after_k_k8_t3_rep2,337,7,repeat_after_k,8,3,2,65,27,1566,281628689,coauthor,37,2,coauthor:creative:9d363533d9734263b3feda158f5cfb69,0,660e6c8c115956e2d3b207bee70a316b7d9889a081a6698c126bb2b543e418a0,6aa263fde385b0520ba03718cffaac439e5350e6079b4a85e9fbef0bda3488f8
038_coauthor_repeat_after_k_k9_t3_rep2,338,8,repeat_after_k,9,3,2,65,30,1703,1649726569,coauthor,38,2,coauthor:creative:65002bc1af0b4d27a1b05e85d0090955,0,8e608afe592b9cb6e736ff8408771223beb374b0bb9644f8678506d2f1946f79,c20c0a230d534fff1fa3298e8fd6103b3b69d5a8c66ff2341642cbdb4dd3c130
039_coauthor_repeat_after_k_k10_t3_rep2,339,9,repeat_after_k,10,3,2,65,33,1834,619637702,coauthor,39,2,coauthor:creative:b05576e3cea342e6a8a9c460718875b0,0,7239ed5ea43b114cdb06399a17ddbd97cf01a7af7d443621a8ea570aa6479638,100001386622a8dc560179a0127bbbdacf162233ce8458c29548a3667d0d33db
040_coauthor_repeat_after_k_k11_t3_rep2,340,10,repeat_after_k,11,3,2,65,36,1959,658167133,coauthor,40,2,coauthor:creative:b93e342180e34c518e2ff42b2589a68e,0,57f53d3e8dbee5d5ce2790496036e05022d784cf9fc3dbd4a409a283d6218294,613b87abad89e6ef5e58ff553c0c4a7504e619b417ad5824893cbd1a9753c1e3
041_coauthor_repeat_after_k_k12_t3_rep2,341,11,repeat_after_k,12,3,2,65,39,2078,336175932,coauthor,41,2,coauthor:creative:8be576f5a9fc4388bb4a608282382fa3,0,8b5f88372277f4e1cda9703c80b649c00015a44b6af2ebe738a9c749996f3680,a63e1590a6dd62f61375180324982d4f02937e60d59c0cbbb9438f18ddec6b1e
042_coauthor_repeat_after_k_k13_t3_rep2,342,12,repeat_after_k,13,3,2,65,42,2191,1581284402,coauthor,42,2,coauthor:creative:e94df2820e7644688623158f859d77ec,0,637d16b52241c78fc56233aad57f8c0470e76b46b043bfdd3ffe772b111f6823,2e9ea8dddcd7a50a928178040c6d82f4f21b80b20ef193b6170cf2f3f0227a9f
043_coauthor_repeat_after_k_k14_t3_rep2,343,13,repeat_after_k,14,3,2,65,45,2298,1416049366,coauthor,43,2,coauthor:creative:c326ab6f04ca475a93d6322122ee6eb0,0,a9298fe735a7384de836249fefe7817e7a4df4eec74b6569ae28e61cb9814994,b02b82b2c51f41af8d614a089c769dfe4b6fc636da98bb017706040cbff8925a
044_coauthor_repeat_after_k_k15_t3_rep2,344,14,repeat_after_k,15,3,2,65,48,2399,2015939197,coauthor,44,2,coauthor:creative:29056a31430b414582f488535aa0fe91,0,93c95524cc82f294bdea175efa4e7da3738355a3f3b81ac87d67457ee110a960,4e7aabab86aa4d054c10204163e5707f77d92397f2f2b10af58a23b08b06e0e5
045_coauthor_any_token_at_least_k_k3_t1_rep2,345,0,any_token_at_least_k,3,1,2,65,5,370,764490381,coauthor,45,2,coauthor:creative:d834599ff4cd479489143ebe24a94bba,0,26b607f07dfde7a18fdffd23c5e008ab877aaaf660ad4c9ab733315a19344653,c6fb1f3408b821e721abf343aaed750cee645785dd28226554b8f4417fc51d87
046_coauthor_any_token_at_least_k_k3_t2_rep2,346,1,any_token_at_least_k,3,2,2,65,9,555,1337201635,coauthor,46,2,coauthor:creative:473095c2040f4c049e18e41e3c887784,0,df8e2e00532e974710cc303173c8f331a2353806ae4d3d4ff13a22a7c1d2044a,a90cd8e2494f7f73d40d8bae23f9447851e6786e77cd9e4578bc13293f38f2b4
047_coauthor_any_token_at_least_k_k3_t3_rep2,347,2,any_token_at_least_k,3,3,2,65,12,740,1593160881,coauthor,47,2,coauthor:creative:7f9c5917c21f49ffb83d155fcc268ce9,0,c777d192e0df8c3d99ee5bc38fbe8a7fd7deb1d780bf489ea043842086d69868,1c5c9e40e363a2416249c237e8fbf6968a87f8815ef8aac53afdc0e6b4b3ec19
048_coauthor_any_token_at_least_k_k3_t4_rep2,348,3,any_token_at_least_k,3,4,2,65,15,925,1382260424,coauthor,48,2,coauthor:creative:ea11db08c0dd4477add459779396a29e,0,916f7f3d081fbc3aed1243c0cef69e3e39e4d274c5428f5eeaf4d00e2786cc30,2204b6b33d72e60152c2805cc718252885c3eff9f440a983eaa966bd4a1dfdd2
049_coauthor_any_token_at_least_k_k3_t5_rep2,349,4,any_token_at_least_k,3,5,2,65,18,1110,1277540044,coauthor,49,2,coauthor:creative:7834dec912b34643afb92b7c3648a3fe,0,c110d907f446ae0b67e23d733e0c7d072b2eaf5fc3fe08893b6718fa30434cd7,4fd45171220bd1f7274c0d05d33edd7ed27f24edbb96dcc89c08fcfd4b757c14
050_coauthor_any_token_at_least_k_k3_t6_rep2,350,5,any_token_at_least_k,3,6,2,65,21,1295,843923608,coauthor,50,2,coauthor:creative:51811494ceb647a8aa633d4c7c3e089f,0,3a4d42421eeced20de82cf1cfad05eb4c72fe71d9613c0fab45980b20bb92088,c834b23bf888d18966a3584ff0fd0f5d60008a6c21895ee665d7acc63798147b
051_coauthor_any_token_at_least_k_k3_t7_rep2,351,6,any_token_at_least_k,3,7,2,65,24,1480,1754035139,coauthor,51,2,coauthor:creative:1c7dcfd367a343449113516e395fed55,0,94f8bacb40409355faa896e6e0613460015c2f0216a400bf95306f2ae238cbd2,3e62a6c5dc11875edbba7b225d0e89a6d1df085266eb63e2ec2aff0f6c1c57f5
052_coauthor_any_token_at_least_k_k3_t8_rep2,352,7,any_token_at_least_k,3,8,2,65,27,1665,1777187386,coauthor,52,2,coauthor:creative:b123d6c29c8140b1a464b0402923dbad,0,ed2b92957cf9330462725baf518d814c594e7a6afcd1353dc27227f0fe830bcf,7887be619b48ab97567eef961827d6e13a653d4b31796f6b643346f0b641c1df
053_coauthor_any_token_at_least_k_k3_t9_rep2,353,8,any_token_at_least_k,3,9,2,65,30,1850,2129138711,coauthor,53,2,coauthor:creative:f8bc132e150846b18cfe36d6b9ad5ca5,0,1a2f1c900cbd0c2ea49049f507aa840b78e65340c9602db94425f043c5047260,04f35db473b3386b2b1846fe222a439e2a465c15a64138ffa2a7660f2e75fe5a
054_coauthor_any_token_at_least_k_k3_t10_rep2,354,9,any_token_at_least_k,3,10,2,65,33,2035,1074622705,coauthor,54,2,coauthor:creative:29e036276257406ea2b37fd5e71a56dc,0,42472325233ac81f5b3f0a33493170153ba9df692050f45b930ea306dfa87980,ca09833bb0f4cd9a8b8a510f182513dfd9f75664010e63311bfa4ad9e14677d5
055_coauthor_any_token_at_least_k_k3_t11_rep2,355,10,any_token_at_least_k,3,11,2,65,36,2220,74759147,coauthor,55,2,coauthor:creative:37937cc84a7f43338e5c5b430d566b1f,0,e996caa169096995e06f28b68f1e5325c01f7332522929fef8c92c5063256f13,a2b38f2006d21a109e4e16baa2c6c2905a1383385e402ec216ca14f34c87393c
056_coauthor_any_token_at_least_k_k3_t12_rep2,356,11,any_token_at_least_k,3,12,2,65,39,2405,1690639903,coauthor,56,2,coauthor:creative:80e39947253d4491a8b294de724100f0,0,f18f391916e5005756983b26461bd9b950fc004555c59790a8dddf2a2e51ba4a,6986c9a10551274aa556a765abf5d37b781d9db2cd2bea6855aa898a7256dacc
057_coauthor_any_token_at_least_k_k3_t13_rep2,357,12,any_token_at_least_k,3,13,2,65,42,2590,1401677075,coauthor,57,2,coauthor:creative:309c885c1f7e483681d807a14b36c831,0,d24406d2c0d73041f8040079b2e86649e306b913a93e645d5050f4d9a5d92622,899db3c014046c5b14b138c978d748702634ee4d0f2b2fa4252902c31ad47130
058_coauthor_any_token_at_least_k_k3_t14_rep2,358,13,any_token_at_least_k,3,14,2,65,45,2775,2088004190,coauthor,58,2,coauthor:creative:8d145264baaf4220b2848a60447cfd05,0,ce611a43d5b7f4dd0ed921f006cf013de2bfa1bab58533d64d429b6045bd7f48,c4cdea5fdc598715e4242553f58cc1bc1a7e3d3c7e274ec11c9c281b57137db8
059_coauthor_any_token_at_least_k_k3_t15_rep2,359,14,any_token_at_least_k,3,15,2,65,48,2960,595158553,coauthor,59,2,coauthor:creative:41ffccaa38ce49639429028d4cc1f1e8,0,870b5daefe6533b2b8d92c0ac20573e86159d05e6f8bd6b8688f2cefc5890ff1,72a9401bb80e002c6e2a4deecbc3612a7878032bd4faffc2fd65f57752849800
060_coauthor_exactly_once_kna_t1_rep2,360,0,exactly_once,,1,2,65,3,254,627403493,coauthor,60,2,coauthor:creative:b7ba03e9a46a46b79e31ff492b20c30e,0,dad3ccf9b754077768a2f8e3e3780951667f3df951ba17a4399f91fc512e6f62,96c5e6ff3d63ee0d50e4718d4c4fa5cc696a0bbf643b2f4208eeac7be3079cfb
061_coauthor_exactly_once_kna_t2_rep2,361,1,exactly_once,,2,2,65,6,381,318389719,coauthor,61,2,coauthor:creative:0ae783e63f2f485a87f61b8159276c57,0,6a40ca1399ea1ecf5df8c50539d66992b1af6e4eacd7060268fcb2b8b0ed37da,cc1c2fd695a930d8bdd676a914c39328cb5cd0014f11fe313734d738fec72df0
062_coauthor_exactly_once_kna_t3_rep2,362,2,exactly_once,,3,2,65,8,508,1749306589,coauthor,62,2,coauthor:creative:e096014a9fca4d608a0f1c611e57fe2f,0,ebefa4de9d39be444a4712c147c2da51de8c9ecdc5f8cf195a3117f10f772aea,9079dd8a2bdf916457e919e09e3793be6e700afbcb62e2fe775690b2c49aa9d8
063_coauthor_exactly_once_kna_t4_rep2,363,3,exactly_once,,4,2,65,10,635,167184041,coauthor,63,2,coauthor:creative:9750cd5d84274f9b8135be2e8fa8cc6d,0,9d0375a3a789250a88d407cfa5b78ca81b05abc47a7e908229863934fff98e65,52ab54d39f3d71328d787cbaf4b177b777df17b063fbe587cea25afff110cbd8
064_coauthor_exactly_once_kna_t5_rep2,364,4,exactly_once,,5,2,65,12,762,2041181244,coauthor,64,2,coauthor:creative:e257561129954362be03dc09727ad7a8,0,54470a1df6351f0d3c4ce7768929e9295419ec8925fc1ac72b6066a05ad52aaa,4e4b36d95f2935e293fe2769729f6fc93d75904e1ce0029f8c5e8572ae512be2
065_coauthor_exactly_once_kna_t6_rep2,365,5,exactly_once,,6,2,65,14,889,1203003413,coauthor,65,2,coauthor:creative:c5166a329a9c45f990a5d3c692d7faa0,0,45820f719c594559870c03a45cecb7aca84c739b414a44039a39ea61ce0f77a7,234754da385bbe9ee25de8f6521be675b91594445b77f82ad570e1effb789016
066_coauthor_exactly_once_kna_t7_rep2,366,6,exactly_once,,7,2,65,16,1016,1498587352,coauthor,66,2,coauthor:creative:200b5a62bded44f6ba8320c117bee58a,0,d3c651f65f64b033745300542b07dbb82feac82509d44ae7158b4a648b8a491a,2a9ac746e4b7529e5e3e2ead10b7d141df8b731c244cd5ba3cfbd18377a24549
067_coauthor_exactly_once_kna_t8_rep2,367,7,exactly_once,,8,2,65,18,1143,1971707270,coauthor,67,2,coauthor:creative:ab54a76d5f3643ca95b0a24783f26921,0,da4a4a881f57b95ac4f3a57fcfb073f2ab3a2c4703a7957d6e3216735539ee1d,371304378b3ef2ff5dd0cbe836dfc9e9cc0b6ce1f25224489cb117f048d8db0a
068_coauthor_exactly_once_kna_t9_rep2,368,8,exactly_once,,9,2,65,20,1270,203661594,coauthor,68,2,coauthor:creative:893f5fa336ac4092b1d4efe6c91ef24f,0,600399ccdde419d0db47c499bc48b8f9cb31cd00a8e046253b1c7cf19362e99e,afbafe1efa04f0b69e2ddc1d79658d81ddd3d76ef1ee34276f02d426e8a39f5f
069_coauthor_exactly_once_kna_t10_rep2,369,9,exactly_once,,10,2,65,22,1397,147400736,coauthor,69,2,coauthor:creative:a835d25a742840db987cf1fc4f877a98,0,c17f591a93bb86bad2b42bf36fc6511967b348fcd6d45cbd516ce097708bfc0e,74a6a527b0dd8e05d383e8d72b7f9b6d2520e2a54aa70903881cca4b6f7d3a8f
070_coauthor_exactly_once_kna_t11_rep2,370,10,exactly_once,,11,2,65,24,1524,478886163,coauthor,70,2,coauthor:creative:2d9bcb435a994711829fe6b05f256fdb,0,c2d35a6210db3cc82b21b74ebdf8a3284af5e0fe1661e2180105923f650f263e,c9c5bf7e02ca9c636c163b74850b0395fffa2837b3bd82517b3497a7737068d2
071_coauthor_exactly_once_kna_t12_rep2,371,11,exactly_once,,12,2,65,26,1651,647228559,coauthor,71,2,coauthor:creative:f0b4803428a846c6b22e2d420e980a33,0,fcb3a12e38f729aedd8017a107ea2970a759b7114121ce63f09b9f07d05b9600,7d498d0b1ef9a854bf6cfcdf87a673866cb93412dcf023fbbf6036a22835a9ba
072_coauthor_exactly_once_kna_t13_rep2,372,12,exactly_once,,13,2,65,28,1778,1720919723,coauthor,72,2,coauthor:creative:1a94f1f656ad46d4b58923212e41cdeb,0,4370e172ae2500fcb9522b98034f34c1f47b61b69a8f9be2c687b1de2a3eb56b,5fd4f6c231d82f690a5748a2b76d28923237990eadd4623d40a81f136975c61b
073_coauthor_exactly_once_kna_t14_rep2,373,13,exactly_once,,14,2,65,30,1905,1656631306,coauthor,73,2,coauthor:creative:a068c6552ba143c8ba4f378e49c3b640,0,299d93715697343b2f66111544e24b91a9c9087348ded6c8c5e8d6af3d458f73,b5d4c7c2679054560a5a338ac5cb981288cb9cd26e77a15073ab1a3ce8a5db0e
074_coauthor_exactly_once_kna_t15_rep2,374,14,exactly_once,,15,2,65,32,2032,193350707,coauthor,74,2,coauthor:creative:c68e3e04c564413fab31d6765cba7f77,0,e94415c9cb4f8f9ea6293a00be2e4541a0f3af42f0f8441cf5a593295b425110,5bbc7b5f91eed55b0048b57e78b3f04c352968de42a6abc4d6973d738db0b7f4
075_coauthor_exactly_once_kna_t16_rep2,375,15,exactly_once,,16,2,65,34,2159,1007557637,coauthor,75,2,coauthor:creative:f7156d363a5d45ea9f0171bc468277b7,0,0b6f4f1689d2d5072995bbc517f595d4ab69bf4f1187cf3181c5eac9758d1a3f,98e1d60bef22a8adaf5a9b62e2f2e31ca490d1a6b02ac93677a8dcf9f343a44a
076_coauthor_exactly_once_kna_t17_rep2,376,16,exactly_once,,17,2,65,36,2286,327537182,coauthor,76,2,coauthor:creative:ef145d5c1ad94981bbea37ec48c4eb2e,0,a2d6926cf50984b638cb09a9678b0c290af2a64b5715782ae02f9e541e026b2d,197317fcbd1cb0a3bdc45059505dfd828cfe38888e17f272c88f53a6437faca3
077_coauthor_exactly_once_kna_t18_rep2,377,17,exactly_once,,18,2,65,38,2413,882599116,coauthor,77,2,coauthor:creative:1a50c197cf564bf88f386197d1f279d9,0,c156e17aaf4067c6e617bd16394e2bf4d29a6fbcc62262d76c4eff7c4c96fc56,da9e0d0e147fd2a5940a75bda8643acb9ddecdb6265ee4a1f9b6f4771c41a83a
078_coauthor_exactly_once_kna_t19_rep2,378,18,exactly_once,,19,2,65,40,2540,1099492181,coauthor,78,2,coauthor:creative:1745a412b5cb4638b35b9f6f63eb3e0b,0,bd96cea0e052f5c2d9d1ba594ba10d1826f8c9f668acd69338cd44ccf47aca6c,b2a26c8c458b788f71696777040d63507632e88b5618806157ef37b4daf0b200
079_coauthor_odd_count_kna_t14_rep2,379,13,odd_count,,14,2,65,30,1905,260323849,coauthor,79,2,coauthor:creative:58e702b7c7e249a0aaf762ea10f833b3,0,f2f65c588bc6c885bfa84771a052d899bfd0aa052491ad67ed70caa3ee96bcc0,04b9565b3fdc4fe6d77c014fe9a3c44a37c29c5354b0027b01030b0d6ee1d444
080_coauthor_left_not_right_kna_t1_rep2,380,0,left_not_right,,1,2,65,5,313,928162854,coauthor,80,2,coauthor:creative:dfbab4c8263444ef9d9e9d25e3e581f4,0,e4ced7579b0ec934ebe28f0a0b71b1336920d0347107c1bceed0dad59d3d0226,561f3c5b35810134657e61cc2850963e7275b324862567a696e66d89bab9dca3
081_coauthor_left_not_right_kna_t2_rep2,381,1,left_not_right,,2,2,65,9,501,1330869869,coauthor,81,2,coauthor:creative:05b655163b1e4e38b76c2785a0aea5bb,0,ba53e1977d3019f69a317c0483667ac70057c2ecb2ff8cb47517cd6bcb0e1be9,e75442afd10809f1457b3d1933f386e0847ce5aa10403c45e6bee5f300b1e627
082_coauthor_left_not_right_kna_t3_rep2,382,2,left_not_right,,3,2,65,12,689,1119773552,coauthor,82,2,coauthor:creative:bf739551dea348c48635d2fbabb51ed3,0,7b8c871b91889a76fa991fd44d8ada77bc379df847fcc3a7bc2a4d78bdde9b9f,182ba57f4d577b4fdc51c4f928223325b229ebcc82ee65e36e567ff5310815e4
083_coauthor_left_not_right_kna_t4_rep2,383,3,left_not_right,,4,2,65,15,877,557666619,coauthor,83,2,coauthor:creative:2bb646dbeedc487c9bab6b1d5db5b5fc,0,afe6420cbc9f971e09f98bf6922e8a98b75f9a2481723eca6ac0c25868a596c9,db023543fefe70267080a0e55f5dc017b5b130d96ca9d8e435178035e7f08dcc
084_coauthor_left_not_right_kna_t5_rep2,384,4,left_not_right,,5,2,65,18,1065,408672559,coauthor,84,2,coauthor:creative:562cda138b314c97b21ba43f691b79ec,0,5ab2d933620e1bd1d02aa1c6dab099bd639b99d495bac2331081a1acb7787e73,0a1d9fad349a6d7afe0d3b9662a3be78d526b9666f17f07ea0674ca7e45eed91
085_coauthor_left_not_right_kna_t6_rep2,385,5,left_not_right,,6,2,65,21,1253,2147337852,coauthor,85,2,coauthor:creative:3ab1ca63246449669bf1f7b9c90d379b,0,efe4969a4751207cd277c28a65abd8a6666e2ce85ab6e265a29f6841b2bc9bb7,d2d5b551132394f7d54fdefb556e7e6665a6351a13f45a4171e87d72d151253c
086_coauthor_left_not_right_kna_t7_rep2,386,6,left_not_right,,7,2,65,24,1441,2092830831,coauthor,86,2,coauthor:creative:7b2436bbf42d4c529fdcc62a83329e83,0,5a86e8e40ad3b77c5b8bbf9927b8078a91222998b9ce0f667b6443f598f40389,2b3d72e74170e7205c2d9039df6c9983335021a60a9714d047c836f0f435a731
087_coauthor_left_not_right_kna_t8_rep2,387,7,left_not_right,,8,2,65,27,1629,1104950343,coauthor,87,2,coauthor:creative:4eeea91c57b0425b9faf9bc4b74ec2be,0,f3a12a186936b3742ed8b772309f3c9c74ad52c43a1d75bc17577affbcf10c7e,34cf7da066b737b81d10c946e5f9a846910d012c5392d4ef3f0541cdcd4990a7
088_coauthor_left_not_right_kna_t9_rep2,388,8,left_not_right,,9,2,65,30,1817,1163069596,coauthor,88,2,coauthor:creative:3fdafca346c94f52ac5b9588a48e0a56,0,09bdaa1d32e6276e5f2b9d52b0d0c6904e2e54bdf2e5d8c71252c0a104010205,6a1b1fae4d5b782f19b0e5c02247e8dbdf4fb2ad68d0acbfda718dfad3e00cdd
089_coauthor_left_not_right_kna_t10_rep2,389,9,left_not_right,,10,2,65,33,2005,401630372,coauthor,89,2,coauthor:creative:f40b77ed78bc4297bd63c56ef412863a,0,578aa279d3667c36113a0fd3b1fb1223e7e59aba497e5ef3b49ca4e270e6f202,ab08c0a3f54a26eecddfe92c7a89bc53c776d45f141e94b4255b0fcf1c06eb15
090_coauthor_left_not_right_kna_t11_rep2,390,10,left_not_right,,11,2,65,36,2193,1743393876,coauthor,90,2,coauthor:creative:67c022f81e3f415eae224f368cca7c3d,0,6382185c43ea40d8e501a83fe0d7ffb484b30c23267a173a96e7a72b0e45fdba,3d11eb54d861b77e40ad419efee746cfb292757cfe052d4fa0470165d03449d0
091_coauthor_left_not_right_kna_t12_rep2,391,11,left_not_right,,12,2,65,39,2381,1007000844,coauthor,91,2,coauthor:creative:208569acde5b49dda0ec25ce4c410975,0,da117cfa42baf259464c675cddeb150d97cb071e3d173d9001016cc878821e5c,49baaeed276d2c8a75f364aeb085c0a620ab9ae56ae722166ed933904ffa57e0
092_coauthor_left_not_right_kna_t13_rep2,392,12,left_not_right,,13,2,65,42,2569,1155074635,coauthor,92,2,coauthor:creative:5929420aebc940789c58a72f8c8ccd56,0,62622edecd14583b238637c2832a1f8b20e8acbfbe1f41c2ad67c6e6bd03c3a4,1feaf6b59ac6234490371f2b5aaeb5c034984a7e0c38a120bfcd79130abb4eb8
093_coauthor_left_not_right_kna_t14_rep2,393,13,left_not_right,,14,2,65,45,2757,1319160809,coauthor,93,2,coauthor:creative:41f6db5de3d8439ebbd996c398127d53,0,afcd87012768273e617232d80789b39373898781fce3cf985478cf0139b14cf8,e2c058f2f91c4b93719df31a5768f9b1bb72a5d4ddffa2a18e1ac2c31b949b0d
094_coauthor_left_not_right_kna_t15_rep2,394,14,left_not_right,,15,2,65,48,2945,655591910,coauthor,94,2,coauthor:creative:0a8e182a20df447db4846b1223c619b5,0,6922da7ecb01f2ddc7c0c793ceb56be989558599b030f431f59affd659a6df92,1e06f498b2fdb3adccdf718e268fe18c7d8f259672e37d73b208ecb016582366
