job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256,status,failure_kind,timeout_s,precompute_timeout_s,generation_timeout_s,timed_out,timeout_phase,progress_phase,worker_subprocess_runtime_s,grammar_build_runtime_s,compile_runtime_s,xgrammar_precompute_runtime_s,setup_runtime_s,grammar_rule_count,grammar_edge_count,grammar_bytes,compiled_grammar_memory_bytes,model_vocab_size,initial_mask_audit,model_load_runtime_s,method,tokenizer_config_load_runtime_s,generation_runtime_s,prompt_token_count,generated_total_len,generated_token_ids,generated_text,valid_generation,peak_gpu_allocated_bytes,worker_total_runtime_s
059_coauthor_any_token_at_least_k_k3_t15,59,14,any_token_at_least_k,3,15,2,64,48,2912,1304479038,coauthor,59,0,coauthor:creative:00d39011efcb4533ab12076801f74f42,0,ffb8a7c79b071426c7e139488d181664156f27b62bd61ae5088e427dbac187a1,2ec73877a0e955ffcd5e082718bd6acaa7a2fe6aaa85955daf4f6433fd680910,success,,256.0,256.0,256.0,False,,model_loaded,14.238168682000833,0.45128253400616813,1.5459200400073314,1.9972025740134995,1.9972025740134995,2810,47026,783408,1609337177,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8962459309987025,xgrammar,0.6271580280008493,2.2704733179998584,255,64,"[760, 35179, 11, 1024, 6213, 46877, 440, 264, 8153, 11, 65326, 3000, 11, 41118, 28314, 506, 279, 855, 579, 20684, 13, 328, 1206, 381, 264, 542, 75265, 36452, 369, 310, 381, 264, 60651, 303, 264, 1814, 314, 1599, 7346, 1288, 1292, 85111, 11, 1024, 7497, 1040, 22353, 2631, 10583, 13, 328, 3850, 310, 2222, 264, 5054, 579, 1304, 369, 524, 2046, 2046, 2046, 248046]","The witch, her eyes glowing with a soft, amber light, smiles gently at the man's confusion. ""To be a shapeshifter is to be a traveler in a world of many forms,"" she whispers, her voice like rustling leaves. ""But to change a woman's form is not home home home<|im_end|>",True,3805146624,8.525660333005362
060_coauthor_exactly_once_kna_t1,60,0,exactly_once,,1,2,64,3,250,1874497828,coauthor,60,0,coauthor:creative:6363bd9d985e41f79f3bfb8e04fa3b5e,0,9c3df9625a90d9d4ad08ca31df9a4968d14ebaac9bfd79a1fcba37bb76221595,d1c2bb93e25e2ef300568da7d0c764e4e8617baebab9cb32d24394c94d410d18,success,,256.0,256.0,256.0,False,,model_loaded,11.95625225699041,0.3185595429968089,0.03888219098735135,0.35744173398416024,0.35744173398416024,130,374,6136,1484574,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.899264070991194,xgrammar,0.6217758080019848,2.1895936990040354,115,64,"[3926, 261, 66255, 88126, 11, 264, 4588, 9493, 24093, 18979, 6316, 6434, 79265, 11, 23562, 1083, 279, 41122, 2956, 310, 1387, 279, 20513, 13, 328, 1596, 2908, 32878, 279, 4307, 1965, 2015, 1288, 1292, 7002, 11, 1024, 7497, 23271, 8552, 279, 22525, 314, 279, 6331, 13, 328, 4888, 3364, 369, 430, 279, 5839, 11307, 34927, 321, 3611, 3087, 8453, 13, 1165, 4021, 45332, 248046]","Commander Elena Vance, a former Special Operations Officer turned UN liaison, stepped into the briefing room to break the silence. ""We've assembled the entire response team,"" she announced, her voice steady despite the gravity of the situation. ""My role is as the primary negotiator and human rights monitor. We cannot rigorous<|im_end|>",True,3797222400,6.818340982994414
061_coauthor_exactly_once_kna_t2,61,1,exactly_once,,2,2,64,6,375,185568164,coauthor,61,0,coauthor:creative:c4e852c4b21b4703a485d93b618361cd,0,9c88b7aa0061182f0f9be068a1a0ccd98c182ef988fcb0747cf5f75ff906cacf,50017d731953354602e73aa1857e31b2dc3bacf47bfa4ea004ca16588ae29152,success,,256.0,256.0,256.0,False,,model_loaded,11.96068957199168,0.3147765489993617,0.07634986100310925,0.39112641000247095,0.39112641000247095,256,996,15889,6131565,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.750639181002043,xgrammar,0.6146465339988936,2.228603416995611,227,64,"[1465, 3272, 551, 995, 4062, 279, 66016, 13, 357, 1925, 440, 220, 24, 24, 975, 47177, 13, 1216, 1362, 381, 21620, 364, 1578, 13, 1921, 1179, 11, 279, 9662, 39957, 1472, 279, 32469, 11, 14885, 440, 424, 279, 39029, 314, 279, 2235, 6351, 22952, 579, 1534, 11, 26508, 11155, 13, 271, 93880, 11, 279, 4751, 23221, 279, 3626, 33757, 62033, 13, 1049, 20230, 248046]","He thought he had hit the jackpot. A place with 99 other pigs. He could be fed for years. But then, the wind blew through the valley, carrying with it the scent of the old mother pig's final, desperate breath.

Suddenly, the ground beneath the house shook violently. It fallen<|im_end|>",True,3802952704,6.749635438012774
062_coauthor_exactly_once_kna_t3,62,2,exactly_once,,3,2,64,8,500,1068772921,coauthor,62,0,coauthor:creative:75892ecb92b4437882d1565f6169d5a5,0,658a27208dc243f5ad0709ab508519b928898bf6c2a83ba1eafb618ac3914490,6f97a3677a4b86107b166153ff433793789244853e55fef776b2fd9e72e6af00,success,,256.0,256.0,256.0,False,,model_loaded,11.8615420210117,0.3273338639992289,0.11826864199247211,0.44560250599170104,0.44560250599170104,382,1866,29328,14686175,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.780187345997547,xgrammar,0.622473939001793,2.2170753630052786,287,64,"[760, 3177, 3559, 369, 264, 56744, 314, 41052, 62342, 2074, 13, 73630, 1801, 314, 7213, 34463, 14084, 1881, 81410, 95307, 382, 421, 86492, 22525, 11, 321, 279, 13959, 513, 30265, 440, 45092, 12346, 421, 26357, 303, 77935, 43697, 310, 279, 6797, 13, 33967, 2153, 47733, 1472, 20950, 13959, 11, 1345, 69386, 75398, 41234, 364, 328, 1409, 7415, 35368, 29601, 1, 321, 328, 6220, 248046]","The city below is a masterpiece of architectural surrealism. Bridges made of obsidian stretch between skyscrapers that defy gravity, and the streets are lined with neon lights that pulse in rhythms unrelated to the sun. Cars float silently through suspended streets, while holographic advertisements for ""Time-Cycled Fashion"" and "" floor<|im_end|>",True,3808182784,6.815381808002712
063_coauthor_exactly_once_kna_t4,63,3,exactly_once,,4,2,64,10,625,1831884200,coauthor,63,0,coauthor:creative:7b827c9dbe9547fbae0a89de75863527,0,b4edfc07f4759687247bed1aea84cc34d919c071e31dadd7ab5c2f2018430e94,c1f683d6c43b540b122bbc3f63de050daedb2dd2c8fdcac41ed52ec9ab83a2fe,success,,256.0,256.0,256.0,False,,model_loaded,12.22534879698651,0.34024677200068254,0.1627134830050636,0.5029602550057461,0.5029602550057461,508,2984,46453,27892404,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.759170429009828,xgrammar,0.6345254159969045,2.2350656139897183,315,64,"[760, 1809, 11938, 303, 10548, 8260, 321, 79915, 11, 264, 40874, 421, 995, 26990, 888, 10476, 314, 30787, 67339, 13, 3095, 279, 4614, 4439, 413, 279, 3980, 995, 9202, 11, 264, 5054, 11, 6483, 803, 557, 23756, 430, 328, 53, 23320, 1288, 19386, 11, 328, 2064, 12134, 914, 13, 1049, 1066, 5324, 11947, 1149, 2838, 8280, 279, 4614, 264, 6345, 314, 279, 12483, 248046]","The group spoke in broken Russian and Mandarin, a dialect that had evolved over decades of shifting alliances. When the president asked if the war had ended, a woman, whose name was translated as ""Vanya,"" replied, ""It hasn't. It just changed faces."" She showed the president a photo of the emergency<|im_end|>",True,3810380288,6.875687043997459
064_coauthor_exactly_once_kna_t5,64,4,exactly_once,,5,2,64,12,750,315592073,coauthor,64,0,coauthor:creative:e4611bd31b794677b02c52d5700b2e38,0,aebdf519fe902d81eeb36c73b230f246e9fc399f4c7a226c83baa52fb79ab5bd,624f35b9a6b0cc0807e17719abca9008765691368b16880ddc45f74b0b1a0dd5,success,,256.0,256.0,256.0,False,,model_loaded,12.721469180003623,0.33511007600463927,0.2110012060002191,0.5461112820048584,0.5461112820048584,634,4350,68196,46494252,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.754377762990771,xgrammar,0.68379338599334,2.2438222490018234,104,64,"[760, 4383, 11, 864, 488, 513, 9799, 494, 678, 1765, 12682, 11, 2496, 4816, 310, 11573, 13, 1049, 579, 264, 92626, 11, 19177, 8240, 314, 13543, 421, 2579, 1040, 781, 513, 40469, 1083, 449, 61241, 13, 561, 18973, 303, 279, 5522, 21010, 975, 91436, 1820, 778, 2218, 2388, 310, 1353, 14328, 32183, 11, 836, 6213, 81344, 8940, 15279, 888, 279, 4034, 13, 271, 248046]","The film, which you are watching from your own perspective, never seems to advance. It's a stagnant, grey sequence of moments that feel like they are stretching into an eternity. The actors in the movie—the other reincarnations—start to look increasingly bored, their eyes drifting aimlessly over the screen.

<|im_end|>",True,3797087232,6.997627624994493
065_coauthor_exactly_once_kna_t6,65,5,exactly_once,,6,2,64,14,875,490584065,coauthor,65,0,coauthor:creative:745644f53bdc47409855cc751518e25b,0,d437ed512d088dfe8eb39c8d1adcfe70612afd2bf5f87939916df62500514a21,8b16851adadc4456936ca85fb8ccc9ed4b8c91bb52ab0dedf1b63ded2456c941,success,,256.0,256.0,256.0,False,,model_loaded,12.78002337498765,0.3425952649995452,0.2643060219998006,0.6069012869993458,0.6069012869993458,760,5964,93873,71235719,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.682552341997507,xgrammar,0.6354039379948517,2.2093915799923707,95,64,"[760, 2279, 314, 47678, 369, 13064, 13, 561, 1208, 6779, 781, 599, 22960, 13043, 421, 628, 5827, 1070, 13, 23475, 5381, 11, 279, 1814, 4203, 430, 264, 3074, 11, 27264, 505, 2696, 39248, 279, 3594, 11, 48257, 494, 279, 48819, 91698, 310, 279, 8166, 947, 3732, 314, 279, 13437, 9432, 13, 271, 623, 279, 6511, 3177, 314, 357, 744, 300, 51698, 11, 9704, 248046]","The power of Mana is returning. The people discover they have magical powers that can protect them. Within weeks, the world changes as a single, resonant hum fills the air, vibrating from the deepest trenches to the highest spires of the ancient cities.

In the capital city of Aethelgard, rise<|im_end|>",True,3796976640,6.8952687319979304
066_coauthor_exactly_once_kna_t7,66,6,exactly_once,,7,2,64,16,1000,174415837,coauthor,66,0,coauthor:creative:e5c079dbe9104da4ae1d7b8f7cd3be3d,0,dc9af81d2a2d46686fd09273d1f41a413fcc388537d4aae3fedb09880156b6d0,51e4cc72f790fca9b87e329e3981cd94fdff6fae0cf3ca446a0b095cceee16db,success,,256.0,256.0,256.0,False,,model_loaded,12.618447161992663,0.35305434599285945,0.31907587000750937,0.6721302160003688,0.6721302160003688,886,7826,123484,102860805,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7309855749917915,xgrammar,0.6163726119993953,2.2467181039974093,120,64,"[760, 47077, 4062, 488, 1118, 25, 279, 3008, 6043, 14290, 914, 1066, 6745, 26, 781, 998, 264, 6103, 11, 84572, 55090, 314, 279, 1546, 25044, 421, 8341, 7975, 4162, 13, 5788, 678, 24236, 995, 978, 11340, 33576, 12177, 11, 781, 998, 10141, 44529, 11, 836, 2957, 2294, 1180, 19451, 56540, 1083, 279, 3870, 314, 264, 92626, 1814, 13, 271, 2523, 321, 279, 27878, 248046]","The realization hit you first: the side effects weren't just physical; they were a slow, creeping erosion of the very machinery that kept society running. While your peers had been granted eternal youth, they were becoming obsolete, their once-great minds fading into the background of a stagnant world.

You and the elderly<|im_end|>",True,3797283840,7.069139518003794
067_coauthor_exactly_once_kna_t8,67,7,exactly_once,,8,2,64,18,1125,1805339212,coauthor,67,0,coauthor:creative:174bb16d13624281abe2a1bc7e2a7050,0,65d4b73faa2e6b0058bd444b186e7bdece3091e636a9b29a7f3985e4e9fdc677,81f7d2e07c8183eea44a65ebb43a8ad6c4fbc5392284fbfb5a982ed3df691505,success,,256.0,256.0,256.0,False,,model_loaded,12.674397171009332,0.35399823100306094,0.3780177669978002,0.7320159980008611,0.7320159980008611,1012,9936,157029,142113510,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.700532992996159,xgrammar,0.6443402790027903,2.4524710119876545,131,64,"[2523, 513, 2098, 21143, 883, 411, 6321, 11, 321, 1990, 10174, 70, 4428, 494, 678, 5894, 11, 488, 3296, 852, 1362, 599, 978, 15499, 836, 803, 430, 80426, 13, 7183, 777, 748, 488, 5596, 1204, 781, 2597, 1083, 678, 2956, 1345, 488, 998, 20479, 13, 561, 25570, 369, 4574, 11, 279, 5392, 369, 6681, 279, 1788, 26609, 314, 26646, 6105, 430, 279, 2018, 248046]","You are really confused about this letter, and still groggy from your sleep, you question who could have been signing their name as JFK. Even more so you wonder how they got into your room while you were sleeping. The ink is perfect, the paper is exactly the same shade of pale blue as the second<|im_end|>",True,3797422592,7.2781515440001385
068_coauthor_exactly_once_kna_t9,68,8,exactly_once,,9,2,64,20,1250,1261316448,coauthor,68,0,coauthor:creative:7b7b1b40027c4974ade1850596e6726f,0,f5afc251ece5d5ba9900f62dd985520c9bf8b4435563470513a559d9da098268,d1b41f774d05cdddad6e097a8d69cdcfd97ddc32b383b5bc2d371ee36062c8a6,success,,256.0,256.0,256.0,False,,model_loaded,14.886919855998713,0.3833202380046714,0.4467129800032126,0.830033218007884,0.830033218007884,1138,12294,195625,189737834,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",3.036684714999865,xgrammar,0.6534177149878815,2.24622657999862,447,64,"[760, 28280, 35997, 17855, 279, 3665, 9077, 25, 279, 855, 579, 22908, 513, 264, 7932, 314, 7913, 11, 694, 279, 35997, 17614, 421, 488, 30717, 264, 12961, 314, 678, 9376, 2199, 579, 9050, 310, 279, 63298, 13, 43274, 11, 488, 1902, 944, 364, 279, 63298, 364, 279, 2645, 314, 678, 2199, 11, 321, 303, 460, 11, 279, 63298, 668, 12816, 488, 279, 5548, 248046]","The royal bee presents the terms clearly: the man's muscles are a gift of strength, but the bee demands that you surrender a portion of your remaining life's labor to the hive. Specifically, you must work for the hive for the rest of your life, and in return, the hive will grant you the ability<|im_end|>",True,3821784576,7.561010649005766
069_coauthor_exactly_once_kna_t10,69,9,exactly_once,,10,2,64,22,1375,672765597,coauthor,69,0,coauthor:creative:c72d65250b4f4c1193e2f089afe9429c,0,fe649d6558309c13d9245c2f33c1c0af614ce51f662567037c1d02465373d296,d543f18c244fdb86bb3479b727ff60f5bb0130eec04e9a623c73747a6d2b02d7,success,,256.0,256.0,256.0,False,,model_loaded,14.317055752995657,0.3749689190008212,0.5156187770044198,0.890587696005241,0.890587696005241,1264,14900,238403,246477777,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.9319406129943673,xgrammar,0.6428332409996074,2.2117585689993575,304,64,"[1, 40343, 784, 728, 1288, 353, 1018, 310, 1024, 11, 821, 7497, 88818, 9781, 13, 328, 3742, 411, 1925, 1865, 30, 2091, 424, 1066, 264, 5522, 7285, 271, 760, 5054, 1727, 310, 1384, 11, 852, 353, 14541, 430, 264, 91436, 52234, 314, 4184, 852, 995, 8209, 10476, 3998, 11, 6749, 506, 728, 440, 264, 20340, 314, 20684, 321, 55039, 13, 2838, 5532, 8318, 248046]","""Excuse me,"" I said to her, my voice trembling slightly. ""Is this place real? Is it just a movie?""

The woman next to him, who I recognized as a reincarnation of someone who had died decades ago, looked at me with a mixture of confusion and pity. She wasn waiting<|im_end|>",True,3809515520,7.466090104004252
070_coauthor_exactly_once_kna_t11,70,10,exactly_once,,11,2,64,24,1500,1210095565,coauthor,70,0,coauthor:creative:6840e511d899433ea125410c709f6ed5,0,bc14d54e183b721ce662e5c670ed7a2660fef427b4dd7baada9c49d53d57da64,92ca52e51ad0d2ab4565f460b47c14561676a37197bf1f503e36afe2828fb596,success,,256.0,256.0,256.0,False,,model_loaded,12.999922257004073,0.3846797209989745,0.589540651999414,0.9742203729983885,0.9742203729983885,1390,17754,285302,313077339,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.855105310998624,xgrammar,0.6458211110002594,2.3030208480049623,205,64,"[2523, 44315, 506, 279, 10538, 364, 264, 1248, 4299, 11, 279, 20513, 303, 279, 3626, 8008, 14413, 8545, 13, 4465, 4593, 304, 40667, 2272, 678, 53295, 11, 264, 85556, 22472, 21538, 421, 8798, 279, 21297, 15589, 303, 678, 26696, 13, 348, 9658, 1040, 279, 295, 12914, 27101, 488, 1683, 11, 348, 70254, 369, 748, 4145, 11, 1245, 30, 1394, 1066, 599, 310, 42696, 248046]","You stare at the truck for a long moment, the silence in the house feeling suddenly heavy. Your heart hammers against your ribs, a frantic drumbeat that matches the panic rising in your throat. *Just like the mugs,* you think, *everything is so simple, right? You just have to sneak<|im_end|>",True,3801226240,7.5886937780014705
071_coauthor_exactly_once_kna_t12,71,11,exactly_once,,12,2,64,26,1625,910864414,coauthor,71,0,coauthor:creative:5c1905e6a05c4203b624c4db10ede78a,0,536d1f25d606b55232ca826659108db16a5f070b5c63cfb4d9f7056a6fe95f43,6b0e58d6516c14a197b66dc4b6bcaafc47d625d856b6c3a8cc53daca904e6b1a,success,,256.0,256.0,256.0,False,,model_loaded,12.890943288992275,0.41295545200409833,0.668663842996466,1.0816192950005643,1.0816192950005643,1516,20856,336383,390280520,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.856922036007745,xgrammar,0.6366962110041641,2.195952882990241,430,64,"[10883, 11, 411, 10725, 48150, 3571, 506, 264, 30239, 2695, 13, 1946, 13480, 411, 1496, 39894, 18329, 11, 279, 16185, 314, 279, 1814, 995, 310, 16681, 16421, 383, 279, 328, 8960, 1, 781, 995, 1066, 10782, 25, 93172, 12, 18, 13, 5788, 279, 2201, 38589, 383, 29288, 37975, 321, 11166, 11, 279, 10530, 16185, 995, 67847, 279, 35302, 314, 33536, 66135, 17969, 1248, 248046]","However, this rapid advancement came at a steep cost. To sustain this high-tech lifestyle, the nations of the world had to rely heavily on the ""resource"" they had just discovered: helium-3. While the US relied on fossil fuels and coal, the advanced nations had mastered the fusion of hydrogen isotopes long<|im_end|>",True,3820451840,7.520634651998989
072_coauthor_exactly_once_kna_t13,72,12,exactly_once,,13,2,64,28,1750,1973036822,coauthor,72,0,coauthor:creative:36eead66360847afba6dc9ebf6d99593,0,0714508a34f2b85dc9ebabfab0127a7b18678b4e5c9c78ea4f14bba7fb409843,3340bdae500b154a63f671e687985b2959d1d0824026ebf4191e679de40bd362,success,,256.0,256.0,256.0,False,,model_loaded,12.882359929993981,0.3923933979967842,0.7499501720012631,1.1423435699980473,1.1423435699980473,1642,24206,391646,478831320,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8203769979882054,xgrammar,0.630865842991625,2.2235777909954777,193,64,"[4639, 6353, 11, 279, 3177, 314, 39303, 12, 9840, 83708, 37444, 685, 310, 20513, 13, 561, 82945, 4268, 314, 12483, 1965, 995, 2496, 33172, 748, 54166, 11, 321, 279, 3543, 62900, 998, 7795, 13, 1690, 2250, 2756, 11, 21265, 995, 978, 264, 2086, 9140, 11, 264, 63298, 314, 22262, 852, 995, 43334, 10184, 28037, 11, 1132, 310, 1423, 421, 836, 491, 58811, 557, 248046]","That morning, the city of Neo-Veridia woke up to silence. The sirens of emergency response had never sounded so softly, and the news broadcasts were gone. For three days, humanity had been a different species, a hive of beings who had collectively stopped aging, only to find that their new lifespan was<|im_end|>",True,3800287232,7.577834067997173
073_coauthor_exactly_once_kna_t14,73,13,exactly_once,,14,2,64,30,1875,1793892946,coauthor,73,0,coauthor:creative:5221640d7c074d4a88f42e3891135350,0,8730e1ade201385f4d2fe4a4ab5b15ce6435fcc997267c67ca1fcf0b8757848b,c32cd848191e0f23cab68d4f25bd0ab8246d96a3d9123ac89cb6ca6bdb0cdd98,success,,256.0,256.0,256.0,False,,model_loaded,13.24025607900694,0.4147774279990699,0.8450023240002338,1.2597797519993037,1.2597797519993037,1768,27804,451091,579473739,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.804271080996841,xgrammar,0.6515573689976009,2.2445292600023095,577,64,"[10397, 513, 279, 8276, 1288, 1018, 279, 5971, 11132, 24429, 13, 328, 3850, 567, 628, 914, 3166, 13, 561, 3626, 369, 1801, 314, 75488, 52038, 11, 321, 424, 579, 16323, 8545, 1149, 271, 760, 220, 24, 17, 302, 2545, 22952, 93273, 11, 69477, 4661, 780, 23469, 13, 328, 4272, 11, 1204, 635, 567, 3166, 264, 3626, 421, 47778, 777, 1056, 264, 2526, 44217, 248046]","""We are the biggest,"" said the Big Bad Wolf. ""But we can't move. The house is made of depleted uranium, and it's incredibly heavy.""

The 92nd little pig chuckled, scratching behind his ears. ""So, how do we move a house that weighs more than a small elephant<|im_end|>",True,3833563136,7.790459630996338
